price,number_of_reviews
150.58751353302057,11.195456184637576
155.7168831168831,12.301298701298702
136.83695652173913,11.670807453416149
139.5049786628734,14.503556187766714
137.96829112577143,20.18102531376303
140.82148115429916,46.255795128412686
142.2903823479872,42.70035371399697
132.13317336532694,7.6976604679064184
149.49446254071663,9.278827361563518
142.15728155339806,9.811125485122897
138.5328151986183,10.57685664939551
160.79661016949152,11.538983050847458
